"train/global_step","translategemma-4b-darija-en-v5 - train/loss","translategemma-4b-darija-en-v5 - train/loss__MIN","translategemma-4b-darija-en-v5 - train/loss__MAX","translategemma-4b-darija-en-v5 - _step","translategemma-4b-darija-en-v5 - _step__MIN","translategemma-4b-darija-en-v5 - _step__MAX"
"10745","0.3344318628311157","0.3344318628311157","0.3344318628311157","2376","2376","2376"
"10750","0.34795820713043213","0.34795820713043213","0.34795820713043213","2378","2378","2378"
"10755","0.3449284791946411","0.3449284791946411","0.3449284791946411","2379","2379","2379"
"10760","0.34386577606201174","0.34386577606201174","0.34386577606201174","2380","2380","2380"
"10765","0.3540668249130249","0.3540668249130249","0.3540668249130249","2381","2381","2381"
"10770","0.3155085563659668","0.3155085563659668","0.3155085563659668","2382","2382","2382"
"10775","0.3563361644744873","0.3563361644744873","0.3563361644744873","2383","2383","2383"
"10780","0.3270690441131592","0.3270690441131592","0.3270690441131592","2384","2384","2384"
"10785","0.35377957820892336","0.35377957820892336","0.35377957820892336","2385","2385","2385"
"10790","0.34322547912597656","0.34322547912597656","0.34322547912597656","2386","2386","2386"
"10795","0.36052188873291013","0.36052188873291013","0.36052188873291013","2387","2387","2387"
"10800","0.323701286315918","0.323701286315918","0.323701286315918","2389","2389","2389"
"10805","0.35135207176208494","0.35135207176208494","0.35135207176208494","2390","2390","2390"
"10810","0.33613157272338867","0.33613157272338867","0.33613157272338867","2391","2391","2391"
"10815","0.32721357345581054","0.32721357345581054","0.32721357345581054","2392","2392","2392"
"10820","0.3119110107421875","0.3119110107421875","0.3119110107421875","2393","2393","2393"
"10825","0.3170585870742798","0.3170585870742798","0.3170585870742798","2394","2394","2394"
"10830","0.3196500062942505","0.3196500062942505","0.3196500062942505","2395","2395","2395"
"10835","0.3518117904663086","0.3518117904663086","0.3518117904663086","2396","2396","2396"
"10840","0.3191274404525757","0.3191274404525757","0.3191274404525757","2397","2397","2397"
"10845","0.3345553636550903","0.3345553636550903","0.3345553636550903","2398","2398","2398"
"10850","0.3376821756362915","0.3376821756362915","0.3376821756362915","2400","2400","2400"
"10855","0.31296117305755616","0.31296117305755616","0.31296117305755616","2401","2401","2401"
"10860","0.3334315776824951","0.3334315776824951","0.3334315776824951","2402","2402","2402"
"10865","0.3523371696472168","0.3523371696472168","0.3523371696472168","2403","2403","2403"
"10870","0.32065415382385254","0.32065415382385254","0.32065415382385254","2404","2404","2404"
"10875","0.3278341293334961","0.3278341293334961","0.3278341293334961","2405","2405","2405"
"10880","0.3086120367050171","0.3086120367050171","0.3086120367050171","2406","2406","2406"
"10885","0.34118046760559084","0.34118046760559084","0.34118046760559084","2407","2407","2407"
"10890","0.36909196376800535","0.36909196376800535","0.36909196376800535","2408","2408","2408"
"10895","0.30349140167236327","0.30349140167236327","0.30349140167236327","2409","2409","2409"
"10900","0.33944151401519773","0.33944151401519773","0.33944151401519773","2411","2411","2411"
"10905","0.32814137935638427","0.32814137935638427","0.32814137935638427","2412","2412","2412"
"10910","0.3653820037841797","0.3653820037841797","0.3653820037841797","2413","2413","2413"
"10915","0.3324798822402954","0.3324798822402954","0.3324798822402954","2414","2414","2414"
"10920","0.3580148220062256","0.3580148220062256","0.3580148220062256","2415","2415","2415"
"10925","0.3170937061309814","0.3170937061309814","0.3170937061309814","2416","2416","2416"
"10930","0.3366261005401611","0.3366261005401611","0.3366261005401611","2417","2417","2417"
"10935","0.3478454351425171","0.3478454351425171","0.3478454351425171","2418","2418","2418"
"10940","0.31855549812316897","0.31855549812316897","0.31855549812316897","2419","2419","2419"
"10945","0.30766897201538085","0.30766897201538085","0.30766897201538085","2420","2420","2420"
"10950","0.30271291732788086","0.30271291732788086","0.30271291732788086","2422","2422","2422"
"10955","0.32664098739624026","0.32664098739624026","0.32664098739624026","2423","2423","2423"
"10960","0.3371786832809448","0.3371786832809448","0.3371786832809448","2424","2424","2424"
"10965","0.3233154535293579","0.3233154535293579","0.3233154535293579","2425","2425","2425"
"10970","0.33553323745727537","0.33553323745727537","0.33553323745727537","2426","2426","2426"
"10975","0.3302748203277588","0.3302748203277588","0.3302748203277588","2427","2427","2427"
"10980","0.3488622188568115","0.3488622188568115","0.3488622188568115","2428","2428","2428"
"10985","0.36178462505340575","0.36178462505340575","0.36178462505340575","2429","2429","2429"
"10990","0.3248978853225708","0.3248978853225708","0.3248978853225708","2430","2430","2430"
"10995","0.3032751798629761","0.3032751798629761","0.3032751798629761","2431","2431","2431"
"11000","0.34257256984710693","0.34257256984710693","0.34257256984710693","2433","2433","2433"
"11005","0.32373068332672117","0.32373068332672117","0.32373068332672117","2435","2435","2435"
"11010","0.32777841091156007","0.32777841091156007","0.32777841091156007","2436","2436","2436"
"11015","0.33688294887542725","0.33688294887542725","0.33688294887542725","2437","2437","2437"
"11020","0.3444761514663696","0.3444761514663696","0.3444761514663696","2438","2438","2438"
"11025","0.34314475059509275","0.34314475059509275","0.34314475059509275","2439","2439","2439"
"11030","0.31998529434204104","0.31998529434204104","0.31998529434204104","2440","2440","2440"
"11035","0.3475481986999512","0.3475481986999512","0.3475481986999512","2441","2441","2441"
"11040","0.3353830337524414","0.3353830337524414","0.3353830337524414","2442","2442","2442"
"11045","0.3240832328796387","0.3240832328796387","0.3240832328796387","2443","2443","2443"
"11050","0.3044600486755371","0.3044600486755371","0.3044600486755371","2445","2445","2445"
"11055","0.3083930730819702","0.3083930730819702","0.3083930730819702","2446","2446","2446"
"11060","0.3514225482940674","0.3514225482940674","0.3514225482940674","2447","2447","2447"
"11065","0.3363706350326538","0.3363706350326538","0.3363706350326538","2448","2448","2448"
"11070","0.34907748699188235","0.34907748699188235","0.34907748699188235","2449","2449","2449"
"11075","0.3069225072860718","0.3069225072860718","0.3069225072860718","2450","2450","2450"
"11080","0.33560595512390134","0.33560595512390134","0.33560595512390134","2451","2451","2451"
"11085","0.3103539705276489","0.3103539705276489","0.3103539705276489","2452","2452","2452"
"11090","0.3495873212814331","0.3495873212814331","0.3495873212814331","2453","2453","2453"
"11095","0.34544346332550047","0.34544346332550047","0.34544346332550047","2454","2454","2454"
"11100","0.38125340938568114","0.38125340938568114","0.38125340938568114","2456","2456","2456"
"11105","0.3822107553482056","0.3822107553482056","0.3822107553482056","2457","2457","2457"
"11110","0.35234756469726564","0.35234756469726564","0.35234756469726564","2458","2458","2458"
"11115","0.29319889545440675","0.29319889545440675","0.29319889545440675","2459","2459","2459"
"11120","0.34537839889526367","0.34537839889526367","0.34537839889526367","2460","2460","2460"
"11125","0.32862105369567873","0.32862105369567873","0.32862105369567873","2461","2461","2461"
"11130","0.316528844833374","0.316528844833374","0.316528844833374","2462","2462","2462"
"11135","0.3747537612915039","0.3747537612915039","0.3747537612915039","2463","2463","2463"
"11140","0.3338660478591919","0.3338660478591919","0.3338660478591919","2464","2464","2464"
"11145","0.30984337329864503","0.30984337329864503","0.30984337329864503","2465","2465","2465"
"11150","0.3250582218170166","0.3250582218170166","0.3250582218170166","2467","2467","2467"
"11155","0.3427607297897339","0.3427607297897339","0.3427607297897339","2468","2468","2468"
"11160","0.3115411281585693","0.3115411281585693","0.3115411281585693","2469","2469","2469"
"11165","0.3234310865402222","0.3234310865402222","0.3234310865402222","2470","2470","2470"
"11170","0.33373270034790037","0.33373270034790037","0.33373270034790037","2471","2471","2471"
"11175","0.30230586528778075","0.30230586528778075","0.30230586528778075","2472","2472","2472"
"11180","0.3206024169921875","0.3206024169921875","0.3206024169921875","2473","2473","2473"
"11185","0.33270726203918455","0.33270726203918455","0.33270726203918455","2474","2474","2474"
"11190","0.3459532022476196","0.3459532022476196","0.3459532022476196","2475","2475","2475"
"11195","0.27929048538208007","0.27929048538208007","0.27929048538208007","2476","2476","2476"
"11200","0.31765079498291016","0.31765079498291016","0.31765079498291016","2478","2478","2478"
"11205","0.3192117691040039","0.3192117691040039","0.3192117691040039","2479","2479","2479"
"11210","0.30124192237854003","0.30124192237854003","0.30124192237854003","2480","2480","2480"
"11215","0.30937833786010743","0.30937833786010743","0.30937833786010743","2481","2481","2481"
"11220","0.31316211223602297","0.31316211223602297","0.31316211223602297","2482","2482","2482"
"11225","0.3235009670257568","0.3235009670257568","0.3235009670257568","2483","2483","2483"
"11230","0.3448456048965454","0.3448456048965454","0.3448456048965454","2484","2484","2484"
"11235","0.3162702083587646","0.3162702083587646","0.3162702083587646","2485","2485","2485"
"11240","0.3504952907562256","0.3504952907562256","0.3504952907562256","2486","2486","2486"
"11245","0.3214759349822998","0.3214759349822998","0.3214759349822998","2487","2487","2487"
"11250","0.31508209705352785","0.31508209705352785","0.31508209705352785","2489","2489","2489"
"11255","0.32061357498168946","0.32061357498168946","0.32061357498168946","2490","2490","2490"
"11260","0.2949016809463501","0.2949016809463501","0.2949016809463501","2491","2491","2491"
"11265","0.306921124458313","0.306921124458313","0.306921124458313","2492","2492","2492"
"11270","0.3113767385482788","0.3113767385482788","0.3113767385482788","2493","2493","2493"
"11275","0.32902438640594484","0.32902438640594484","0.32902438640594484","2494","2494","2494"
"11280","0.3733999252319336","0.3733999252319336","0.3733999252319336","2495","2495","2495"
"11285","0.3183027505874634","0.3183027505874634","0.3183027505874634","2496","2496","2496"
"11290","0.317909836769104","0.317909836769104","0.317909836769104","2497","2497","2497"
"11295","0.34002461433410647","0.34002461433410647","0.34002461433410647","2498","2498","2498"
"11300","0.3110936403274536","0.3110936403274536","0.3110936403274536","2500","2500","2500"
"11305","0.330021071434021","0.330021071434021","0.330021071434021","2501","2501","2501"
"11310","0.3086198329925537","0.3086198329925537","0.3086198329925537","2502","2502","2502"
"11315","0.32806243896484377","0.32806243896484377","0.32806243896484377","2503","2503","2503"
"11320","0.3313274621963501","0.3313274621963501","0.3313274621963501","2504","2504","2504"
"11325","0.3107809782028198","0.3107809782028198","0.3107809782028198","2505","2505","2505"
"11330","0.3153221130371094","0.3153221130371094","0.3153221130371094","2506","2506","2506"
"11335","0.3255534887313843","0.3255534887313843","0.3255534887313843","2507","2507","2507"
"11340","0.316532301902771","0.316532301902771","0.316532301902771","2508","2508","2508"
"11345","0.3422780275344849","0.3422780275344849","0.3422780275344849","2509","2509","2509"
"11350","0.3197746753692627","0.3197746753692627","0.3197746753692627","2511","2511","2511"
"11355","0.3041363716125488","0.3041363716125488","0.3041363716125488","2512","2512","2512"
"11360","0.34864044189453125","0.34864044189453125","0.34864044189453125","2513","2513","2513"
"11365","0.34597554206848147","0.34597554206848147","0.34597554206848147","2514","2514","2514"
"11370","0.32318897247314454","0.32318897247314454","0.32318897247314454","2515","2515","2515"
"11375","0.3500410556793213","0.3500410556793213","0.3500410556793213","2516","2516","2516"
"11380","0.3248746395111084","0.3248746395111084","0.3248746395111084","2517","2517","2517"
"11385","0.30878143310546874","0.30878143310546874","0.30878143310546874","2518","2518","2518"
"11390","0.3111916780471802","0.3111916780471802","0.3111916780471802","2519","2519","2519"
"11395","0.33837978839874266","0.33837978839874266","0.33837978839874266","2520","2520","2520"
"11400","0.352040696144104","0.352040696144104","0.352040696144104","2522","2522","2522"
"11405","0.2921839475631714","0.2921839475631714","0.2921839475631714","2523","2523","2523"
"11410","0.3009979724884033","0.3009979724884033","0.3009979724884033","2524","2524","2524"
"11415","0.29387431144714354","0.29387431144714354","0.29387431144714354","2525","2525","2525"
"11420","0.31704006195068357","0.31704006195068357","0.31704006195068357","2526","2526","2526"
"11425","0.32781305313110354","0.32781305313110354","0.32781305313110354","2527","2527","2527"
"11430","0.3247541427612305","0.3247541427612305","0.3247541427612305","2528","2528","2528"
"11435","0.33871052265167234","0.33871052265167234","0.33871052265167234","2529","2529","2529"
"11440","0.33072752952575685","0.33072752952575685","0.33072752952575685","2530","2530","2530"
"11445","0.33158276081085203","0.33158276081085203","0.33158276081085203","2531","2531","2531"
"11450","0.3199657678604126","0.3199657678604126","0.3199657678604126","2533","2533","2533"
"11455","0.3406574010848999","0.3406574010848999","0.3406574010848999","2534","2534","2534"
"11460","0.3189617395401001","0.3189617395401001","0.3189617395401001","2535","2535","2535"
"11465","0.3173856019973755","0.3173856019973755","0.3173856019973755","2536","2536","2536"
"11470","0.28890817165374755","0.28890817165374755","0.28890817165374755","2537","2537","2537"
"11475","0.31690282821655275","0.31690282821655275","0.31690282821655275","2538","2538","2538"
"11480","0.31150481700897215","0.31150481700897215","0.31150481700897215","2539","2539","2539"
"11485","0.2910958528518677","0.2910958528518677","0.2910958528518677","2540","2540","2540"
"11490","0.3216521978378296","0.3216521978378296","0.3216521978378296","2541","2541","2541"
"11495","0.2980384826660156","0.2980384826660156","0.2980384826660156","2542","2542","2542"
"11500","0.3038170576095581","0.3038170576095581","0.3038170576095581","2544","2544","2544"
"11505","0.31672165393829343","0.31672165393829343","0.31672165393829343","2545","2545","2545"
"11510","0.3214491128921509","0.3214491128921509","0.3214491128921509","2546","2546","2546"
"11515","0.3124546051025391","0.3124546051025391","0.3124546051025391","2547","2547","2547"
"11520","0.301886773109436","0.301886773109436","0.301886773109436","2548","2548","2548"
"11525","0.337928032875061","0.337928032875061","0.337928032875061","2549","2549","2549"
"11530","0.3394132137298584","0.3394132137298584","0.3394132137298584","2550","2550","2550"
"11535","0.3170509338378906","0.3170509338378906","0.3170509338378906","2551","2551","2551"
"11540","0.32591094970703127","0.32591094970703127","0.32591094970703127","2552","2552","2552"
"11545","0.28650412559509275","0.28650412559509275","0.28650412559509275","2553","2553","2553"
"11550","0.32578511238098146","0.32578511238098146","0.32578511238098146","2555","2555","2555"
"11555","0.29596714973449706","0.29596714973449706","0.29596714973449706","2556","2556","2556"
"11560","0.32030770778656004","0.32030770778656004","0.32030770778656004","2557","2557","2557"
"11565","0.3188917636871338","0.3188917636871338","0.3188917636871338","2558","2558","2558"
"11570","0.32243731021881106","0.32243731021881106","0.32243731021881106","2559","2559","2559"
"11575","0.31829538345336916","0.31829538345336916","0.31829538345336916","2560","2560","2560"
"11580","0.3337888479232788","0.3337888479232788","0.3337888479232788","2561","2561","2561"
"11585","0.3049834489822388","0.3049834489822388","0.3049834489822388","2562","2562","2562"
"11590","0.32096171379089355","0.32096171379089355","0.32096171379089355","2563","2563","2563"
"11595","0.2920305490493774","0.2920305490493774","0.2920305490493774","2564","2564","2564"
"11600","0.28392643928527833","0.28392643928527833","0.28392643928527833","2566","2566","2566"
"11605","0.316516637802124","0.316516637802124","0.316516637802124","2567","2567","2567"
"11610","0.32033278942108157","0.32033278942108157","0.32033278942108157","2568","2568","2568"
"11615","0.34622607231140134","0.34622607231140134","0.34622607231140134","2569","2569","2569"
"11620","0.3292772054672241","0.3292772054672241","0.3292772054672241","2570","2570","2570"
"11625","0.3164137601852417","0.3164137601852417","0.3164137601852417","2571","2571","2571"
"11630","0.32179324626922606","0.32179324626922606","0.32179324626922606","2572","2572","2572"
"11635","0.322890043258667","0.322890043258667","0.322890043258667","2573","2573","2573"
"11640","0.29685416221618655","0.29685416221618655","0.29685416221618655","2574","2574","2574"
"11645","0.31538798809051516","0.31538798809051516","0.31538798809051516","2575","2575","2575"
"11650","0.30976014137268065","0.30976014137268065","0.30976014137268065","2577","2577","2577"
"11655","0.32741734981536863","0.32741734981536863","0.32741734981536863","2578","2578","2578"
"11660","0.33207335472106936","0.33207335472106936","0.33207335472106936","2579","2579","2579"
"11665","0.30435471534729003","0.30435471534729003","0.30435471534729003","2580","2580","2580"
"11670","0.30688178539276123","0.30688178539276123","0.30688178539276123","2581","2581","2581"
"11675","0.30470244884490966","0.30470244884490966","0.30470244884490966","2582","2582","2582"
"11680","0.30158531665802","0.30158531665802","0.30158531665802","2583","2583","2583"
"11685","0.31499147415161133","0.31499147415161133","0.31499147415161133","2584","2584","2584"
"11690","0.31591641902923584","0.31591641902923584","0.31591641902923584","2585","2585","2585"
"11695","0.30298514366149903","0.30298514366149903","0.30298514366149903","2586","2586","2586"
"11700","0.31668696403503416","0.31668696403503416","0.31668696403503416","2588","2588","2588"
"11705","0.3152708292007446","0.3152708292007446","0.3152708292007446","2589","2589","2589"
"11710","0.30276386737823485","0.30276386737823485","0.30276386737823485","2590","2590","2590"
"11715","0.3186183452606201","0.3186183452606201","0.3186183452606201","2591","2591","2591"
"11720","0.31281816959381104","0.31281816959381104","0.31281816959381104","2592","2592","2592"
"11725","0.328019905090332","0.328019905090332","0.328019905090332","2593","2593","2593"
"11730","0.30156033039093016","0.30156033039093016","0.30156033039093016","2594","2594","2594"
"11735","0.33989126682281495","0.33989126682281495","0.33989126682281495","2595","2595","2595"
"11740","0.3089204549789429","0.3089204549789429","0.3089204549789429","2596","2596","2596"
"11745","0.3101996421813965","0.3101996421813965","0.3101996421813965","2597","2597","2597"
"11750","0.2916044950485229","0.2916044950485229","0.2916044950485229","2599","2599","2599"
"11755","0.3400428056716919","0.3400428056716919","0.3400428056716919","2600","2600","2600"
"11760","0.3014089107513428","0.3014089107513428","0.3014089107513428","2601","2601","2601"
"11765","0.3282249689102173","0.3282249689102173","0.3282249689102173","2602","2602","2602"
"11770","0.3008239984512329","0.3008239984512329","0.3008239984512329","2603","2603","2603"
"11775","0.29879882335662844","0.29879882335662844","0.29879882335662844","2604","2604","2604"
"11780","0.3152341604232788","0.3152341604232788","0.3152341604232788","2605","2605","2605"
"11785","0.3149240493774414","0.3149240493774414","0.3149240493774414","2606","2606","2606"
"11790","0.31781635284423826","0.31781635284423826","0.31781635284423826","2607","2607","2607"
"11795","0.35348973274230955","0.35348973274230955","0.35348973274230955","2608","2608","2608"
"11800","0.32772371768951414","0.32772371768951414","0.32772371768951414","2610","2610","2610"
"11805","0.3147170066833496","0.3147170066833496","0.3147170066833496","2611","2611","2611"
"11810","0.3156318664550781","0.3156318664550781","0.3156318664550781","2612","2612","2612"
"11815","0.3513402223587036","0.3513402223587036","0.3513402223587036","2613","2613","2613"
"11820","0.3056185722351074","0.3056185722351074","0.3056185722351074","2614","2614","2614"
"11825","0.303471040725708","0.303471040725708","0.303471040725708","2615","2615","2615"
"11830","0.3238609552383423","0.3238609552383423","0.3238609552383423","2616","2616","2616"
"11835","0.3354166030883789","0.3354166030883789","0.3354166030883789","2617","2617","2617"
"11840","0.31065030097961427","0.31065030097961427","0.31065030097961427","2618","2618","2618"
"11845","0.2922223567962646","0.2922223567962646","0.2922223567962646","2619","2619","2619"
"11850","0.32007243633270266","0.32007243633270266","0.32007243633270266","2621","2621","2621"
"11855","0.29240264892578127","0.29240264892578127","0.29240264892578127","2622","2622","2622"
"11860","0.31798419952392576","0.31798419952392576","0.31798419952392576","2623","2623","2623"
"11865","0.2938858509063721","0.2938858509063721","0.2938858509063721","2624","2624","2624"
"11870","0.30893721580505373","0.30893721580505373","0.30893721580505373","2625","2625","2625"
"11875","0.30402209758758547","0.30402209758758547","0.30402209758758547","2626","2626","2626"
"11880","0.29190447330474856","0.29190447330474856","0.29190447330474856","2627","2627","2627"
"11885","0.3215644836425781","0.3215644836425781","0.3215644836425781","2628","2628","2628"
"11890","0.3084855079650879","0.3084855079650879","0.3084855079650879","2629","2629","2629"
"11895","0.3249747037887573","0.3249747037887573","0.3249747037887573","2630","2630","2630"
"11900","0.3145861864089966","0.3145861864089966","0.3145861864089966","2632","2632","2632"
"11905","0.3168412923812866","0.3168412923812866","0.3168412923812866","2633","2633","2633"
"11910","0.3317939519882202","0.3317939519882202","0.3317939519882202","2634","2634","2634"
"11915","0.3279387950897217","0.3279387950897217","0.3279387950897217","2635","2635","2635"
"11920","0.2864926099777222","0.2864926099777222","0.2864926099777222","2636","2636","2636"
"11925","0.3122009992599487","0.3122009992599487","0.3122009992599487","2637","2637","2637"
"11930","0.3200416326522827","0.3200416326522827","0.3200416326522827","2638","2638","2638"
"11935","0.31201269626617434","0.31201269626617434","0.31201269626617434","2639","2639","2639"
"11940","0.29953513145446775","0.29953513145446775","0.29953513145446775","2640","2640","2640"
"11945","0.3150047302246094","0.3150047302246094","0.3150047302246094","2641","2641","2641"
"11950","0.31298682689666746","0.31298682689666746","0.31298682689666746","2643","2643","2643"
"11955","0.31969616413116453","0.31969616413116453","0.31969616413116453","2644","2644","2644"
"11960","0.3246797800064087","0.3246797800064087","0.3246797800064087","2645","2645","2645"
"11965","0.27986218929290774","0.27986218929290774","0.27986218929290774","2646","2646","2646"
"11970","0.30705320835113525","0.30705320835113525","0.30705320835113525","2647","2647","2647"
"11975","0.3366149663925171","0.3366149663925171","0.3366149663925171","2648","2648","2648"
"11980","0.29907727241516113","0.29907727241516113","0.29907727241516113","2649","2649","2649"
"11985","0.30314362049102783","0.30314362049102783","0.30314362049102783","2650","2650","2650"
"11990","0.286460280418396","0.286460280418396","0.286460280418396","2651","2651","2651"
"11995","0.32006192207336426","0.32006192207336426","0.32006192207336426","2652","2652","2652"
"12000","0.29674391746520995","0.29674391746520995","0.29674391746520995","2654","2654","2654"
"12005","0.3249594926834106","0.3249594926834106","0.3249594926834106","2656","2656","2656"
"12010","0.31735384464263916","0.31735384464263916","0.31735384464263916","2657","2657","2657"
"12015","0.29546048641204836","0.29546048641204836","0.29546048641204836","2658","2658","2658"
"12020","0.328721022605896","0.328721022605896","0.328721022605896","2659","2659","2659"
"12025","0.3012896776199341","0.3012896776199341","0.3012896776199341","2660","2660","2660"
"12030","0.31189355850219724","0.31189355850219724","0.31189355850219724","2661","2661","2661"
"12035","0.32302536964416506","0.32302536964416506","0.32302536964416506","2662","2662","2662"
"12040","0.2939926624298096","0.2939926624298096","0.2939926624298096","2663","2663","2663"
"12045","0.2920252561569214","0.2920252561569214","0.2920252561569214","2664","2664","2664"
"12050","0.30646934509277346","0.30646934509277346","0.30646934509277346","2666","2666","2666"
"12055","0.3048257350921631","0.3048257350921631","0.3048257350921631","2667","2667","2667"
"12060","0.30176405906677245","0.30176405906677245","0.30176405906677245","2668","2668","2668"
"12065","0.3087517023086548","0.3087517023086548","0.3087517023086548","2669","2669","2669"
"12070","0.30666046142578124","0.30666046142578124","0.30666046142578124","2670","2670","2670"
"12075","0.3166328191757202","0.3166328191757202","0.3166328191757202","2671","2671","2671"
"12080","0.31812913417816163","0.31812913417816163","0.31812913417816163","2672","2672","2672"
"12085","0.2951427221298218","0.2951427221298218","0.2951427221298218","2673","2673","2673"
"12090","0.30165174007415774","0.30165174007415774","0.30165174007415774","2674","2674","2674"
"12095","0.3130504608154297","0.3130504608154297","0.3130504608154297","2675","2675","2675"
"12100","0.3087826490402222","0.3087826490402222","0.3087826490402222","2677","2677","2677"
"12105","0.3354836940765381","0.3354836940765381","0.3354836940765381","2678","2678","2678"
"12110","0.3315941572189331","0.3315941572189331","0.3315941572189331","2679","2679","2679"
"12115","0.31487016677856444","0.31487016677856444","0.31487016677856444","2680","2680","2680"
"12120","0.29105339050292967","0.29105339050292967","0.29105339050292967","2681","2681","2681"
"12125","0.3168365240097046","0.3168365240097046","0.3168365240097046","2682","2682","2682"
"12130","0.2941283702850342","0.2941283702850342","0.2941283702850342","2683","2683","2683"
"12135","0.32329893112182617","0.32329893112182617","0.32329893112182617","2684","2684","2684"
"12140","0.2950178861618042","0.2950178861618042","0.2950178861618042","2685","2685","2685"
"12145","0.3257646322250366","0.3257646322250366","0.3257646322250366","2686","2686","2686"
"12150","0.30700509548187255","0.30700509548187255","0.30700509548187255","2688","2688","2688"
"12155","0.28181416988372804","0.28181416988372804","0.28181416988372804","2689","2689","2689"
"12160","0.29815566539764404","0.29815566539764404","0.29815566539764404","2690","2690","2690"
"12165","0.2968479633331299","0.2968479633331299","0.2968479633331299","2691","2691","2691"
"12170","0.31464908123016355","0.31464908123016355","0.31464908123016355","2692","2692","2692"
"12175","0.30645697116851806","0.30645697116851806","0.30645697116851806","2693","2693","2693"
"12180","0.2988077878952026","0.2988077878952026","0.2988077878952026","2694","2694","2694"
"12185","0.2928215980529785","0.2928215980529785","0.2928215980529785","2695","2695","2695"
"12190","0.31385159492492676","0.31385159492492676","0.31385159492492676","2696","2696","2696"
"12195","0.3126141786575317","0.3126141786575317","0.3126141786575317","2697","2697","2697"
"12200","0.2986457347869873","0.2986457347869873","0.2986457347869873","2699","2699","2699"
"12205","0.30485923290252687","0.30485923290252687","0.30485923290252687","2700","2700","2700"
"12210","0.2975426912307739","0.2975426912307739","0.2975426912307739","2701","2701","2701"
"12215","0.2859084367752075","0.2859084367752075","0.2859084367752075","2702","2702","2702"
"12220","0.29796860218048093","0.29796860218048093","0.29796860218048093","2703","2703","2703"
"12225","0.29285264015197754","0.29285264015197754","0.29285264015197754","2704","2704","2704"
"12230","0.3072391748428345","0.3072391748428345","0.3072391748428345","2705","2705","2705"
"12235","0.31822068691253663","0.31822068691253663","0.31822068691253663","2706","2706","2706"
"12240","0.30902905464172364","0.30902905464172364","0.30902905464172364","2707","2707","2707"
"12245","0.3053508520126343","0.3053508520126343","0.3053508520126343","2708","2708","2708"
"12250","0.27185769081115724","0.27185769081115724","0.27185769081115724","2710","2710","2710"
"12255","0.28224830627441405","0.28224830627441405","0.28224830627441405","2711","2711","2711"
"12260","0.3049978017807007","0.3049978017807007","0.3049978017807007","2712","2712","2712"
"12265","0.29348466396331785","0.29348466396331785","0.29348466396331785","2713","2713","2713"
"12270","0.31453738212585447","0.31453738212585447","0.31453738212585447","2714","2714","2714"
"12275","0.29438798427581786","0.29438798427581786","0.29438798427581786","2715","2715","2715"
"12280","0.28902909755706785","0.28902909755706785","0.28902909755706785","2716","2716","2716"
"12285","0.3378802061080933","0.3378802061080933","0.3378802061080933","2717","2717","2717"
"12290","0.3090842247009277","0.3090842247009277","0.3090842247009277","2718","2718","2718"
"12295","0.29681637287139895","0.29681637287139895","0.29681637287139895","2719","2719","2719"
"12300","0.3050257682800293","0.3050257682800293","0.3050257682800293","2721","2721","2721"
"12305","0.2828744649887085","0.2828744649887085","0.2828744649887085","2722","2722","2722"
"12310","0.3099040508270264","0.3099040508270264","0.3099040508270264","2723","2723","2723"
"12315","0.2933953762054443","0.2933953762054443","0.2933953762054443","2724","2724","2724"
"12320","0.30014331340789796","0.30014331340789796","0.30014331340789796","2725","2725","2725"
"12325","0.3009333610534668","0.3009333610534668","0.3009333610534668","2726","2726","2726"
"12330","0.28215441703796384","0.28215441703796384","0.28215441703796384","2727","2727","2727"
"12335","0.32183160781860354","0.32183160781860354","0.32183160781860354","2728","2728","2728"
"12340","0.32842283248901366","0.32842283248901366","0.32842283248901366","2729","2729","2729"
"12345","0.3141416072845459","0.3141416072845459","0.3141416072845459","2730","2730","2730"
"12350","0.2765159845352173","0.2765159845352173","0.2765159845352173","2732","2732","2732"
"12355","0.27757649421691893","0.27757649421691893","0.27757649421691893","2733","2733","2733"
"12360","0.2954421043395996","0.2954421043395996","0.2954421043395996","2734","2734","2734"
"12365","0.3132753372192383","0.3132753372192383","0.3132753372192383","2735","2735","2735"
"12370","0.2849354028701782","0.2849354028701782","0.2849354028701782","2736","2736","2736"
"12375","0.3030074596405029","0.3030074596405029","0.3030074596405029","2737","2737","2737"
"12380","0.33318517208099363","0.33318517208099363","0.33318517208099363","2738","2738","2738"
"12385","0.3089932680130005","0.3089932680130005","0.3089932680130005","2739","2739","2739"
"12390","0.3088445901870728","0.3088445901870728","0.3088445901870728","2740","2740","2740"
"12395","0.2988617181777954","0.2988617181777954","0.2988617181777954","2741","2741","2741"
"12400","0.32258243560791017","0.32258243560791017","0.32258243560791017","2743","2743","2743"
"12405","0.30700068473815917","0.30700068473815917","0.30700068473815917","2744","2744","2744"
"12410","0.3122761011123657","0.3122761011123657","0.3122761011123657","2745","2745","2745"
"12415","0.2830698490142822","0.2830698490142822","0.2830698490142822","2746","2746","2746"
"12420","0.3107661247253418","0.3107661247253418","0.3107661247253418","2747","2747","2747"
"12425","0.28884172439575195","0.28884172439575195","0.28884172439575195","2748","2748","2748"
"12430","0.2880017042160034","0.2880017042160034","0.2880017042160034","2749","2749","2749"
